,size
2376,0.08881378173828125
2377,0.22868919372558594
2378,0.0029811859130859375
2379,0.0023336410522460938
2380,0.004136085510253906
2381,0.0119171142578125
2382,0.4015531539916992
2383,0.00980377197265625
2384,4.0078125
2385,0.02024078369140625
2386,0.011081695556640625
2387,0.041149139404296875
2388,0.008913040161132812
2389,0.002288818359375
2390,0.010190963745117188
2391,0.0009031295776367188
2392,0.0028371810913085938
2393,0.003962516784667969
2394,0.0003414154052734375
2395,0.00027942657470703125
2396,0.0035266876220703125
2397,0.010250091552734375
2398,0.0015354156494140625
2399,0.005398750305175781
2400,0.015252113342285156
2401,0.12694454193115234
2402,0.0008544921875
2403,0.004591941833496094
2404,0.051937103271484375
2405,0.001644134521484375
2406,0.3958854675292969
2407,0.010689735412597656
2408,0.3008232116699219
2409,0.080169677734375
2410,0.5013809204101562
2411,5.435943603515625e-05
2412,0.3562021255493164
2413,0.052046775817871094
2414,0.004609107971191406
2415,0.00041961669921875
2416,0.00015735626220703125
2417,0.0033855438232421875
2418,0.06946563720703125
2419,0.0025568008422851562
2420,0.0006046295166015625
2421,0.0017347335815429688
2422,0.011267662048339844
2423,0.0015192031860351562
2424,0.00029087066650390625
2425,0.0030126571655273438
2426,0.02718639373779297
2427,0.0015020370483398438
2428,0.10480117797851562
2429,0.0057048797607421875
2430,1.1543817520141602
2431,0.0002384185791015625
2432,0.0011529922485351562
2433,0.04049110412597656
2434,0.743194580078125
2435,0.12302303314208984
2436,0.003108978271484375
2437,0.037812232971191406
2438,0.0008230209350585938
2439,0.0003204345703125
2440,0.1770954132080078
2441,0.00039577484130859375
2442,0.0019769668579101562
2443,2.1859235763549805
2444,0.0012950897216796875
2445,0.045154571533203125
2446,0.00041484832763671875
2447,0.0036525726318359375
2448,0.006596565246582031
2449,0.17347049713134766
2450,0.18431472778320312
2451,0.015814781188964844
2452,0.0001983642578125
2453,0.06944942474365234
2454,0.0073032379150390625
2455,0.05127143859863281
2456,0.0029268264770507812
2457,0.01168060302734375
2458,0.001224517822265625
2459,0.011296272277832031
2460,0.0010433197021484375
2461,0.007831573486328125
2462,0.1327667236328125
2463,0.013336181640625
2464,0.004366874694824219
2465,0.0001010894775390625
2466,0.0078125
2467,0.027303695678710938
2468,0.0001850128173828125
2469,6.389617919921875e-05
2470,0.015639305114746094
2471,0.029573440551757812
2472,0.0065135955810546875
2473,0.017577171325683594
2474,0.28495025634765625
2475,0.0018930435180664062
2476,0.006320953369140625
2477,0.004113197326660156
2478,0.00783538818359375
2479,0.001186370849609375
2480,0.0001087188720703125
2481,0.0001773834228515625
2482,0.018064498901367188
2483,0.000820159912109375
2484,0.0023469924926757812
2485,0.7881908416748047
2486,0.0009889602661132812
2487,0.0002536773681640625
2488,0.0014162063598632812
2489,0.000640869140625
2490,0.043025970458984375
2491,0.00141143798828125
2492,0.0029859542846679688
2493,0.064178466796875
2494,0.002223968505859375
2495,0.028900146484375
2496,0.0003204345703125
2497,0.032324790954589844
2498,0.0010280609130859375
2499,0.5085201263427734
2500,0.0003528594970703125
2501,0.010372161865234375
2502,0.058646202087402344
2503,0.0034379959106445312
2504,0.018060684204101562
2505,0.09136962890625
2506,0.0055904388427734375
2507,0.0031766891479492188
2508,0.12952423095703125
2509,0.17879486083984375
2510,0.0005598068237304688
2511,0.11286640167236328
2512,0.015398025512695312
2513,0.07399368286132812
2514,0.028159141540527344
2515,0.28755664825439453
2516,0.08900260925292969
2517,0.005375862121582031
2518,0.23272991180419922
2519,0.00244903564453125
2520,0.002197265625
2521,0.07920360565185547
2522,0.0004444122314453125
2523,0.01806926727294922
2524,0.07051277160644531
2525,0.06688213348388672
2526,0.1588459014892578
2527,0.1956644058227539
2528,0.007951736450195312
2529,0.0007371902465820312
2530,0.07877922058105469
2531,0.00019168853759765625
2532,0.010268211364746094
2533,0.0029811859130859375
2534,0.021100997924804688
2535,0.038277626037597656
2536,0.002986907958984375
2537,0.016188621520996094
2538,0.0011377334594726562
2539,0.005863189697265625
2540,0.007816314697265625
2541,0.0015048980712890625
2542,1.1382198333740234
2543,0.006374359130859375
2544,0.00012493133544921875
2545,0.04536914825439453
2546,0.0025053024291992188
2547,0.008680343627929688
2548,0.028413772583007812
2549,0.00024890899658203125
2550,0.011844635009765625
2551,0.0009889602661132812
2552,0.0001697540283203125
2553,0.01201629638671875
2554,0.0030164718627929688
2555,0.0019083023071289062
2556,0.001251220703125
2557,0.0041046142578125
2558,0.33129119873046875
2559,2.6649255752563477
2560,0.0007448196411132812
2561,1.1845436096191406
2562,0.005467414855957031
2563,0.26524829864501953
2564,0.9622535705566406
2565,0.0010967254638671875
2566,0.00044918060302734375
2567,0.03861045837402344
2568,0.011058807373046875
2569,0.0009050369262695312
2570,0.08032608032226562
2571,0.000865936279296875
2572,0.02591705322265625
2573,0.00151824951171875
2574,0.005429267883300781
2575,0.028377532958984375
2576,0.0015192031860351562
2577,0.10834789276123047
2578,0.044017791748046875
2579,0.5763406753540039
2580,0.03394794464111328
2581,0.07809925079345703
2582,0.0016450881958007812
2583,0.005099296569824219
2584,0.00022983551025390625
2585,0.0033740997314453125
2586,0.0045928955078125
2587,0.0014553070068359375
2588,0.0005426406860351562
2589,0.017734527587890625
2590,1.7705554962158203
2591,0.6474266052246094
2592,5.527174949645996
2593,0.00017452239990234375
2594,0.00412750244140625
2595,0.000415802001953125
2596,0.008593559265136719
2597,0.5443763732910156
2598,0.0889892578125
2599,0.0011796951293945312
2600,2.3596267700195312
2601,0.0024957656860351562
2602,0.006192207336425781
2603,0.49980831146240234
2604,0.005757331848144531
2605,12.000041961669922
2606,0.005640983581542969
2607,0.001934051513671875
2608,0.0030040740966796875
2609,0.0037593841552734375
2610,0.0004425048828125
2611,0.004229545593261719
2612,0.08171749114990234
2613,0.17062950134277344
2614,0.0854177474975586
2615,0.49222373962402344
2616,0.002765655517578125
2617,0.022441864013671875
2618,0.005863189697265625
2619,0.06726455688476562
2620,0.0028924942016601562
2621,0.004986763000488281
2622,0.004109382629394531
2623,0.0010328292846679688
2624,0.0035486221313476562
2625,0.02320098876953125
2626,0.0005474090576171875
2627,0.0027065277099609375
2628,0.011920928955078125
2629,0.0041675567626953125
2630,0.02864360809326172
2631,0.006351470947265625
2632,0.05644035339355469
2633,0.001209259033203125
2634,0.00036144256591796875
2635,0.054923057556152344
2636,0.0005941390991210938
2637,0.00047588348388671875
2638,0.10313987731933594
2639,0.00232696533203125
2640,0.0057048797607421875
2641,0.0044994354248046875
2642,0.06847953796386719
2643,0.007472038269042969
2644,0.002197265625
2645,0.010295867919921875
2646,1.5750017166137695
2647,0.04867744445800781
2648,0.0012493133544921875
2649,0.005316734313964844
2650,0.00079345703125
2651,0.011640548706054688
2652,0.03302764892578125
2653,0.01812458038330078
2654,0.024404525756835938
2655,9.72747802734375e-05
2656,1.71661376953125e-05
2657,0.07077789306640625
2658,0.1387481689453125
2659,0.0064830780029296875
2660,0.01177215576171875
2661,0.5211210250854492
2662,0.0061244964599609375
2663,0.2747001647949219
2664,0.001018524169921875
2665,0.00044155120849609375
2666,0.0062351226806640625
2667,0.17159748077392578
2668,0.0002689361572265625
2669,0.00732421875
2670,0.2294921875
2671,0.0937643051147461
2672,0.007778167724609375
2673,0.41223812103271484
2674,0.00116729736328125
2675,0.013306617736816406
2676,0.2688121795654297
2677,0.04702281951904297
2678,0.03237152099609375
2679,0.016328811645507812
2680,0.008947372436523438
2681,0.003894805908203125
2682,0.001922607421875
2683,0.013612747192382812
2684,0.0069637298583984375
2685,0.2800455093383789
2686,0.03345775604248047
2687,0.012994766235351562
2688,0.00052642822265625
2689,0.004023551940917969
2690,0.0679769515991211
2691,0.004628181457519531
2692,0.0004215240478515625
2693,0.13768577575683594
2694,14.9375
2695,0.13028526306152344
2696,0.05696678161621094
2697,0.0022916793823242188
2698,0.05577659606933594
2699,0.0012645721435546875
2700,0.02122020721435547
2701,0.02154827117919922
2702,0.016366004943847656
2703,0.0137786865234375
2704,8.392333984375e-05
2705,0.0005407333374023438
2706,0.094024658203125
2707,0.0019178390502929688
2708,0.006152153015136719
2709,0.0689249038696289
2710,0.0283355712890625
2711,0.010969161987304688
2712,0.0023012161254882812
2713,0.004685401916503906
2714,0.0003719329833984375
2715,0.0010013580322265625
2716,0.3367033004760742
2717,0.0008630752563476562
2718,0.06196022033691406
2719,0.0029134750366210938
2720,0.0019636154174804688
2721,0.051125526428222656
2722,0.09723567962646484
2723,0.0132598876953125
2724,0.6093111038208008
2725,0.0011854171752929688
2726,0.0010242462158203125
2727,0.0046062469482421875
2728,0.0011501312255859375
2729,0.09506034851074219
2730,0.10364341735839844
2731,0.015368461608886719
2732,0.0007762908935546875
2733,0.1354198455810547
2734,0.0010442733764648438
2735,0.003223419189453125
2736,0.0017843246459960938
2737,0.009916305541992188
2738,0.047074317932128906
2739,0.011488914489746094
2740,0.015071868896484375
2741,0.30641937255859375
2742,0.006094932556152344
2743,0.09506034851074219
2744,0.018874168395996094
2745,0.14530467987060547
2746,0.0004444122314453125
2747,0.15843868255615234
2748,0.004128456115722656
2749,2.6702880859375e-05
2750,0.0026874542236328125
2751,0.0016040802001953125
2752,0.0050811767578125
2753,0.009607315063476562
2754,1.0866851806640625
2755,0.093475341796875
2756,0.0027828216552734375
2757,0.000652313232421875
2758,0.060347557067871094
2759,0.010418891906738281
2760,0.0263671875
2761,0.03823089599609375
2762,0.0009307861328125
2763,0.008899688720703125
2764,0.00042057037353515625
2765,0.06022357940673828
2766,0.0649118423461914
2767,0.08436870574951172
2768,0.00762176513671875
2769,0.08306884765625
2770,0.0022296905517578125
2771,0.05203819274902344
2772,0.10649681091308594
2773,0.0023088455200195312
2774,0.00567626953125
2775,0.00623321533203125
2776,0.05401039123535156
2777,0.039157867431640625
2778,0.4581146240234375
2779,0.07028961181640625
2780,0.004139900207519531
2781,0.0007066726684570312
2782,0.04940986633300781
2783,0.006596565246582031
2784,0.0018978118896484375
2785,0.04674720764160156
2786,0.19858074188232422
2787,0.18152332305908203
2788,0.00030994415283203125
2789,0.0002956390380859375
2790,0.09762191772460938
2791,0.000202178955078125
2792,0.00017261505126953125
2793,0.001216888427734375
2794,0.0013895034790039062
2795,0.0007486343383789062
2796,0.0030059814453125
2797,0.012113571166992188
2798,0.0015611648559570312
2799,0.3087787628173828
2800,0.0058345794677734375
2801,0.0015554428100585938
2802,0.022553443908691406
2803,0.0013666152954101562
2804,0.0051822662353515625
2805,0.06279563903808594
2806,0.0013856887817382812
2807,0.20038509368896484
2808,0.00012302398681640625
2809,0.011504173278808594
2810,0.00035953521728515625
2811,0.005761146545410156
2812,0.0162353515625
2813,0.3045034408569336
2814,0.009755134582519531
2815,0.06722640991210938
2816,0.11474418640136719
2817,1.0251131057739258
2818,0.05796241760253906
2819,0.047616004943847656
2820,0.005084037780761719
2821,0.16120433807373047
2822,0.01187896728515625
2823,0.17790985107421875
2824,0.000835418701171875
2825,0.009829521179199219
2826,0.01598644256591797
2827,0.0012950897216796875
2828,0.13560104370117188
2829,0.00969696044921875
2830,0.05872154235839844
2831,0.1045236587524414
2832,0.020073890686035156
2833,0.0029449462890625
2834,0.0006532669067382812
2835,0.010151863098144531
2836,0.40111827850341797
2837,0.016218185424804688
2838,0.00099945068359375
2839,0.007782936096191406
2840,0.00167083740234375
2841,0.015080451965332031
2842,0.17998123168945312
2843,0.007175445556640625
2844,0.0060176849365234375
2845,0.01045989990234375
2846,0.01853179931640625
2847,0.03955268859863281
2848,0.0003147125244140625
2849,0.0035676956176757812
2850,0.0003509521484375
2851,0.10904502868652344
2852,0.054180145263671875
2853,0.0010366439819335938
2854,0.00013828277587890625
2855,0.0005121231079101562
2856,0.0012302398681640625
2857,0.035851478576660156
2858,0.060089111328125
2859,0.0071468353271484375
2860,0.6068916320800781
2861,0.009843826293945312
2862,0.1585693359375
2863,0.019540786743164062
2864,0.0036211013793945312
2865,9.1552734375e-05
2866,0.0025959014892578125
2867,0.012426376342773438
2868,0.002529144287109375
2869,0.005383491516113281
2870,0.24979782104492188
2871,0.05389690399169922
2872,0.001049041748046875
2873,0.0169219970703125
2874,0.00390625
2875,0.11282920837402344
2876,0.00019550323486328125
2877,0.00397491455078125
2878,0.005898475646972656
2879,0.009488105773925781
2880,0.6504526138305664
2881,0.02785491943359375
2882,0.004955291748046875
2883,0.00345611572265625
2884,0.0005359649658203125
2885,0.008981704711914062
2886,0.0033407211303710938
2887,0.07826614379882812
2888,0.0003681182861328125
2889,0.032486915588378906
2890,43.265583992004395
2891,0.07030296325683594
2892,0.0021991729736328125
2893,0.6460466384887695
2894,0.02018260955810547
2895,0.0007066726684570312
2896,0.06627273559570312
2897,0.0010690689086914062
2898,0.09123802185058594
2899,0.02441692352294922
2900,0.001007080078125
2901,0.000171661376953125
2902,0.020125389099121094
2903,0.12827777862548828
2904,0.0016050338745117188
2905,0.005171775817871094
2906,0.00019168853759765625
2907,1.6061859130859375
2908,0.0036334991455078125
2909,0.0016031265258789062
2910,0.26872825622558594
2911,0.04022502899169922
2912,0.0077877044677734375
2913,0.0005521774291992188
2914,0.00032520294189453125
2915,0.28400230407714844
2916,0.00360107421875
2917,0.2483043670654297
2918,0.005855560302734375
2919,0.012895584106445312
2920,0.00030994415283203125
2921,0.03650379180908203
2922,0.013885498046875
2923,0.25552845001220703
2924,0.004155158996582031
2925,0.0007638931274414062
2926,0.00238800048828125
2927,0.07203292846679688
2928,0.0028638839721679688
2929,0.25815868377685547
2930,0.0013942718505859375
2931,0.00214385986328125
2932,0.23084259033203125
2933,0.0018949508666992188
2934,0.06608200073242188
2935,0.01424407958984375
2936,0.12370681762695312
2937,0.003345489501953125
2938,0.09656524658203125
2939,0.06266212463378906
2940,0.06867504119873047
2941,0.00046539306640625
2942,0.00243377685546875
2943,0.015625
2944,0.001911163330078125
2945,0.02362823486328125
2946,0.0013589859008789062
2947,0.021623611450195312
2948,0.005947113037109375
2949,0.007348060607910156
2950,0.0019884109497070312
2951,0.2168407440185547
2952,12.4375
2953,0.010615348815917969
2954,0.0005140304565429688
2955,0.0015268325805664062
2956,0.0048809051513671875
2957,0.0006208419799804688
2958,0.025031089782714844
2959,3.7784109115600586
2960,0.02637767791748047
2961,0.0021829605102539062
2962,0.0024099349975585938
2963,0.00042819976806640625
2964,0.0158233642578125
2965,0.00040149688720703125
2966,0.06826114654541016
2967,0.000518798828125
2968,0.014575958251953125
2969,0.00403594970703125
2970,0.029936790466308594
2971,0.0016021728515625
2972,0.016595840454101562
2973,0.5308971405029297
2974,0.5628108978271484
2975,0.004015922546386719
2976,0.005148887634277344
2977,0.0008935928344726562
2978,0.011926651000976562
2979,0.0066699981689453125
2980,0.0068264007568359375
2981,0.001941680908203125
2982,0.05009651184082031
2983,0.0745086669921875
2984,0.13469696044921875
2985,0.013662338256835938
2986,0.0056056976318359375
2987,0.00043582916259765625
2988,0.001758575439453125
2989,0.051136016845703125
2990,0.004070281982421875
2991,0.006907463073730469
2992,0.006598472595214844
2993,0.007152557373046875
2994,0.020067214965820312
2995,0.05064582824707031
2996,0.0004062652587890625
2997,0.010547637939453125
2998,0.0322265625
2999,0.0027990341186523438
3000,0.0006685256958007812
3001,0.18273162841796875
3002,0.061295509338378906
3003,5.435943603515625e-05
3004,0.0005083084106445312
3005,0.6328125
3006,0.009899139404296875
3007,0.0027723312377929688
3008,0.44406700134277344
3009,0.008490562438964844
3010,0.0020151138305664062
3011,0.07776165008544922
3012,0.015568733215332031
3013,0.019509315490722656
3014,0.05330657958984375
3015,0.2326068878173828
3016,0.00183868408203125
3017,0.0001430511474609375
3018,0.053330421447753906
3019,0.0014982223510742188
3020,0.023599624633789062
3021,0.022620201110839844
3022,0.010336875915527344
3023,1.529841423034668
3024,0.005745887756347656
3025,0.017681121826171875
3026,0.008683204650878906
3027,0.0047779083251953125
3028,0.9541749954223633
3029,0.0016937255859375
3030,0.29711246490478516
3031,0.000942230224609375
3032,0.009011268615722656
3033,0.0046901702880859375
3034,0.2493896484375
3035,0.0007410049438476562
3036,0.011885643005371094
3037,0.0028228759765625
3038,0.031189918518066406
3039,0.006728172302246094
3040,0.0007619857788085938
3041,0.003975868225097656
3042,0.04259777069091797
3043,0.0500335693359375
3044,0.0003643035888671875
3045,0.0007314682006835938
3046,0.0011968612670898438
3047,0.011429786682128906
3048,0.028456687927246094
3049,0.021862030029296875
3050,0.0014934539794921875
3051,1.377695083618164
3052,0.7470932006835938
3053,0.0028390884399414062
3054,0.049704551696777344
3055,0.20162296295166016
3056,0.0008115768432617188
3057,0.0005998611450195312
3058,0.0005655288696289062
3059,0.00067138671875
3060,0.00041675567626953125
3061,0.06337833404541016
3062,0.0010137557983398438
3063,0.00882720947265625
3064,0.0049896240234375
3065,0.0326385498046875
3066,0.0978384017944336
3067,0.020293235778808594
3068,0.0064029693603515625
3069,0.0034379959106445312
3070,0.00167083740234375
3071,0.009319305419921875
3072,0.0008335113525390625
3073,0.011513710021972656
3074,0.00033092498779296875
3075,0.017642974853515625
3076,0.007163047790527344
3077,0.13237571716308594
3078,0.20907306671142578
3079,0.007992744445800781
3080,0.0007753372192382812
3081,0.025658607482910156
3082,0.00353240966796875
3083,0.009135246276855469
3084,0.0182037353515625
3085,0.000896453857421875
3086,0.006133079528808594
3087,0.011747360229492188
3088,0.00390625
3089,0.022068023681640625
3090,0.0092620849609375
3091,0.06029319763183594
3092,0.011038780212402344
3093,0.002101898193359375
3094,0.02160358428955078
3095,0.1631937026977539
3096,0.017297744750976562
3097,0.02230358123779297
3098,0.019408226013183594
3099,0.05385303497314453
3100,0.09298133850097656
3101,0.014477729797363281
3102,0.10233592987060547
3103,0.006255149841308594
3104,0.0003032684326171875
3105,0.005497932434082031
3106,0.029546737670898438
3107,0.004055023193359375
3108,0.029146194458007812
3109,0.16437530517578125
3110,0.056221961975097656
3111,0.000385284423828125
3112,0.080078125
3113,0.0035152435302734375
3114,0.0045795440673828125
3115,0.031737327575683594
3116,0.0005445480346679688
3117,0.00028896331787109375
3118,0.06987285614013672
3119,0.010000228881835938
3120,0.011297225952148438
3121,0.0754547119140625
3122,0.052330970764160156
3123,0.000713348388671875
3124,0.004512786865234375
3125,0.0042285919189453125
3126,0.00026416778564453125
3127,0.0012502670288085938
3128,0.061675071716308594
3129,0.04335212707519531
3130,0.000774383544921875
3131,0.01728057861328125
3132,0.0018281936645507812
3133,0.005672454833984375
3134,0.23502063751220703
3135,0.02978801727294922
3136,0.0005245208740234375
3137,0.17167282104492188
3138,0.024338722229003906
3139,0.00081634521484375
3140,0.038231849670410156
3141,0.042156219482421875
3142,0.011664390563964844
3143,7.82012939453125e-05
3144,0.002330780029296875
3145,0.004239082336425781
3146,0.003551483154296875
3147,0.006642341613769531
3148,0.01535797119140625
3149,0.27872180938720703
3150,0.017785072326660156
3151,0.0077075958251953125
3152,0.0009832382202148438
3153,0.022157669067382812
3154,0.00390625
3155,0.0020132064819335938
3156,0.00048160552978515625
3157,0.018754959106445312
3158,0.002044677734375
3159,0.0078887939453125
3160,0.0028505325317382812
3161,0.050841331481933594
3162,0.0024166107177734375
3163,0.00033855438232421875
3164,1.7560606002807617
3165,0.012517929077148438
3166,1.7525863647460938
3167,0.05103302001953125
3168,0.005572319030761719
3169,0.0161590576171875
3170,0.00798797607421875
3171,0.07562828063964844
3172,0.0010232925415039062
3173,0.0002117156982421875
3174,0.03194141387939453
3175,0.045257568359375
3176,0.005863189697265625
3177,0.04692649841308594
3178,0.00015735626220703125
3179,0.005863189697265625
3180,0.0016965866088867188
3181,0.062145233154296875
3182,0.008909225463867188
3183,1.372694969177246
3184,0.009621620178222656
3185,0.03017902374267578
3186,0.025539398193359375
3187,0.0028104782104492188
3188,0.10108757019042969
3189,0.023612022399902344
3190,0.00013637542724609375
3191,0.014603614807128906
3192,0.0067501068115234375
3193,0.0012664794921875
3194,0.0046234130859375
3195,0.010262489318847656
3196,0.004848480224609375
3197,3.0000171661376953
3198,0.00934600830078125
3199,0.009049415588378906
3200,0.0008754730224609375
3201,0.05572032928466797
3202,0.0001354217529296875
3203,0.0003032684326171875
3204,0.02906036376953125
3205,0.003124237060546875
3206,0.000213623046875
3207,0.4048337936401367
3208,0.016918182373046875
3209,0.018390655517578125
3210,0.007930755615234375
3211,0.004065513610839844
3212,0.00032329559326171875
3213,4.291534423828125e-05
3214,1.0615272521972656
3215,0.001522064208984375
3216,0.007815361022949219
3217,0.1599874496459961
3218,0.00045108795166015625
3219,0.0010585784912109375
3220,0.005023002624511719
3221,0.0001811981201171875
3222,0.013906478881835938
3223,0.020506858825683594
3224,0.021027565002441406
3225,0.007813453674316406
3226,0.14698314666748047
3227,0.023193359375
3228,0.06836891174316406
3229,0.0019044876098632812
3230,0.0012302398681640625
3231,0.004128456115722656
3232,0.0001773834228515625
3233,0.0008687973022460938
3234,0.06058692932128906
3235,0.00238037109375
3236,1.3021535873413086
3237,0.0020160675048828125
3238,0.018085479736328125
3239,0.00154876708984375
3240,0.012353897094726562
3241,0.000640869140625
3242,0.014609336853027344
3243,0.0072784423828125
3244,12.000041961669922
3245,0.006951332092285156
3246,1.3895883560180664
3247,0.00020313262939453125
3248,0.07893753051757812
3249,0.0019636154174804688
3250,0.0019330978393554688
3251,0.0057849884033203125
3252,0.0053958892822265625
3253,0.0005598068237304688
3254,0.0004177093505859375
3255,0.028964996337890625
3256,0.0011987686157226562
3257,0.12717819213867188
3258,0.011353492736816406
3259,0.07592964172363281
3260,0.0028142929077148438
3261,0.0034542083740234375
3262,0.054218292236328125
3263,0.004883766174316406
3264,0.004108428955078125
3265,0.022171974182128906
3266,0.0014667510986328125
3267,0.14085960388183594
3268,0.052028656005859375
3269,0.03606700897216797
3270,0.004047393798828125
3271,0.00037288665771484375
3272,0.0012292861938476562
3273,0.34078121185302734
3274,0.015625
3275,0.023601531982421875
3276,0.0010967254638671875
3277,0.0036649703979492188
3278,0.01171875
3279,0.35562801361083984
3280,0.035796165466308594
3281,0.10660934448242188
3282,0.00037670135498046875
3283,0.04062080383300781
3284,0.0153656005859375
3285,0.0060901641845703125
3286,0.0015888214111328125
3287,0.05705833435058594
3288,0.0005388259887695312
3289,0.0006694793701171875
3290,0.6010246276855469
3291,0.056125640869140625
3292,0.10278606414794922
3293,0.2275714874267578
3294,0.020601272583007812
3295,1.2740449905395508
3296,0.1369915008544922
3297,1.0084142684936523
3298,0.0013427734375
3299,0.08685111999511719
3300,0.007818222045898438
3301,0.015431404113769531
3302,1.525064468383789
3303,0.007816314697265625
3304,0.015891075134277344
3305,0.1220407485961914
3306,0.0019626617431640625
3307,0.0001983642578125
3308,0.000457763671875
3309,0.0011157989501953125
3310,0.0003223419189453125
3311,1.0419292449951172
3312,0.03478431701660156
3313,0.012396812438964844
3314,0.10815715789794922
3315,0.001354217529296875
3316,0.00025272369384765625
3317,0.0688009262084961
3318,0.0077838897705078125
3319,0.008209228515625
3320,0.0012102127075195312
3321,0.007816314697265625
3322,0.0011606216430664062
3323,0.0005207061767578125
3324,0.2925119400024414
3325,0.05916404724121094
3326,0.0018672943115234375
3327,0.0009136199951171875
3328,0.0021953582763671875
3329,0.06736373901367188
3330,0.10107421875
3331,0.013254165649414062
3332,0.3500041961669922
3333,0.012140274047851562
3334,0.004920005798339844
3335,0.000457763671875
3336,0.0172576904296875
3337,0.000186920166015625
3338,1.7531108856201172
3339,0.2858314514160156
3340,0.000579833984375
3341,0.008617401123046875
3342,0.00023365020751953125
3343,0.25116920471191406
3344,0.0014162063598632812
3345,0.0006628036499023438
3346,0.000560760498046875
3347,0.018942832946777344
3348,0.011332511901855469
3349,0.0008344650268554688
3350,0.04904937744140625
3351,0.20798492431640625
3352,0.00252532958984375
3353,0.0005178451538085938
3354,0.0017309188842773438
3355,0.009144783020019531
3356,0.00720977783203125
3357,0.08105659484863281
3358,0.01836872100830078
3359,0.05472564697265625
3360,0.102569580078125
3361,0.004513740539550781
3362,0.0001277923583984375
3363,0.0012712478637695312
3364,0.0030345916748046875
3365,0.00357818603515625
3366,0.041431427001953125
3367,0.14609909057617188
3368,0.051177024841308594
3369,0.000701904296875
3370,0.04778575897216797
3371,0.0739908218383789
3372,0.0033674240112304688
3373,0.09099578857421875
3374,0.05276203155517578
3375,0.0030450820922851562
3376,0.6201820373535156
3377,0.0011014938354492188
3378,0.010926246643066406
3379,0.004852294921875
3380,0.013878822326660156
3381,0.017734527587890625
3382,0.0034475326538085938
3383,0.007816314697265625
3384,0.002933502197265625
3385,0.0041522979736328125
3386,0.0017070770263671875
3387,0.10469627380371094
3388,0.047606468200683594
3389,0.0005941390991210938
3390,0.15595436096191406
3391,0.0044708251953125
3392,0.004093170166015625
3393,0.0016164779663085938
3394,0.09218502044677734
3395,0.020511627197265625
3396,0.13316631317138672
3397,0.0019378662109375
3398,0.005599021911621094
3399,0.19803333282470703
3400,0.3782987594604492
3401,0.20195484161376953
3402,0.3161182403564453
3403,0.0078125
3404,0.003627777099609375
3405,0.004366874694824219
3406,0.07024765014648438
3407,0.2988138198852539
3408,0.2730245590209961
3409,0.005366325378417969
3410,0.04175758361816406
3411,0.0049343109130859375
3412,0.00021648406982421875
3413,0.018411636352539062
3414,0.0025091171264648438
3415,0.0074062347412109375
3416,0.008316993713378906
3417,0.03359508514404297
3418,0.007076263427734375
3419,0.0016393661499023438
3420,0.06932640075683594
3421,0.052475929260253906
3422,0.00037860870361328125
3423,0.038135528564453125
3424,0.12157821655273438
3425,0.10860252380371094
3426,0.0009403228759765625
3427,0.03561592102050781
3428,0.013946533203125
3429,0.00091552734375
3430,0.014583587646484375
3431,0.004458427429199219
3432,0.95367431640625
3433,0.02719879150390625
3434,0.049945831298828125
3435,0.00438690185546875
3436,0.06831932067871094
3437,0.000438690185546875
3438,0.3163747787475586
3439,0.00023174285888671875
3440,0.07382011413574219
3441,0.005679130554199219
3442,0.015437126159667969
3443,0.004608154296875
3444,0.00041866302490234375
3445,0.004124641418457031
3446,0.012280464172363281
3447,0.00554656982421875
3448,0.035533905029296875
3449,0.0017080307006835938
3450,0.010886192321777344
3451,0.00040149688720703125
3452,0.0003871917724609375
3453,0.0017633438110351562
3454,0.0022869110107421875
3455,0.008986473083496094
3456,2.1097288131713867
3457,0.0029935836791992188
3458,0.026689529418945312
3459,0.0908203125
3460,0.00095367431640625
3461,1.2906198501586914
3462,0.04723548889160156
3463,0.31166934967041016
3464,0.0014181137084960938
3465,0.42728137969970703
3466,0.0979757308959961
3467,0.16914653778076172
3468,0.0036029815673828125
3469,0.03006744384765625
3470,0.0843057632446289
3471,4.0001220703125
3472,0.0009565353393554688
3473,0.00025177001953125
3474,0.00196075439453125
3475,0.008426666259765625
3476,0.005962371826171875
3477,0.0023889541625976562
3478,0.0005922317504882812
3479,0.0004968643188476562
3480,0.022050857543945312
3481,0.2534055709838867
3482,0.008353233337402344
3483,0.0071563720703125
3484,0.0021162033081054688
3485,0.017848968505859375
3486,0.011258125305175781
3487,2.5158023834228516
3488,0.007481575012207031
3489,0.00037097930908203125
3490,0.000484466552734375
3491,0.0024118423461914062
3492,0.0009393692016601562
3493,0.2027425765991211
3494,0.008100509643554688
3495,0.004863739013671875
3496,0.0037841796875
3497,0.012731552124023438
3498,0.046970367431640625
3499,0.018012046813964844
3500,0.022368431091308594
3501,0.0010595321655273438
3502,0.0003204345703125
3503,0.6163177490234375
3504,0.0035009384155273438
3505,0.05645465850830078
3506,0.001163482666015625
3507,0.00018978118896484375
3508,0.0075206756591796875
3509,0.11976432800292969
3510,0.0003986358642578125
3511,0.00032806396484375
3512,3.3561716079711914
3513,0.02824687957763672
3514,0.0022020339965820312
3515,0.0026292800903320312
3516,0.003551483154296875
3517,0.0024852752685546875
3518,0.10472297668457031
3519,0.007233619689941406
3520,0.0052433013916015625
3521,0.0010194778442382812
3522,0.009693145751953125
